"id","issue_title"
24005097655,Convert ConfigPersistence to Micronaut annotated singleton
24005119186,Convert ConfigRepository to Micronaut annotated singleton
24005140306,Convert Database to Micronaut annotated singleton
24005227430,Convert DatabaseMigrationCheck to Micronaut annotated singleton
24005262752,Convert DefaultJobCreator to Micronaut annotated singleton
24005284982,Convert DefaultSyncJobFactory to Micronaut annotated singleton
24005307809,Convert FeatureFlags to Micronaut annotated singleton
24005332067,Convert JobErrorReporter to Micronaut annotated singleton
24005353741,Convert JobNotifier to Micronaut annotated singleton
24005372873,Convert JobTracker to Micronaut annotated singleton
24005393884,Convert JobsDatabaseAvailabilityCheck to Micronaut annotated singleton
24005415742,Convert JsonSecretsProcessor to Micronaut annotated singleton
24005438265,Convert MetricClient to Micronaut annotated singleton
24005457035,Convert MetricClientRegistry to Micronaut annotated singleton
24005477819,Convert StatePersistence to Micronaut annotated singleton
24005495833,Convert StreamResetPersistence to Micronaut annotated singleton
24005515044,Convert TemporalWorkerRunFactory to Micronaut annotated singleton
24005709969,Convert WorkerFactory to Micronaut annotated singleton
24005746274,Convert WorkflowServiceStubs to Micronaut annotated singleton
24008771186,Convert AirbyteMessageTracker to Micronaut annotated singleton
24174546738,Gutter indicators for annotations
23902913102,[BUG] sporadic bug in `test_all_annotators.py::test_output_type[HMM]`
23807790434,Train on empty annotation (without objects)
23822785578,Introduce annotation for test-only functions
23903970957,More final annotation
23841668724,Failed annotation loading
23816422288,Create coco data folder from coco annotation files
23979363505,Generate `deprecated` tags and annotations
23783036427,Discussion for ARC-0022 : Add `read-only` annotation to ABI methods
23936960860,kst 中使用 kapt 就无法编译通过，使用 annotationProcessor 就无法匹配跳转
19733720920,Reason why it asks for sourceannotations.h
19587373077,BUG: Type annotation for where loses dtype information
20454900583,"`max_mean_pixel`, annotation interface"
20292464673,Add nullable annotation
20236653454,Support annotations
20363103664,global comments are also annotations
20354168168,Custom model training with annotated labels
20084179389,Support keyboard annotation in non-Chromium browsers
23584832943,ClientModInitializer is missing the Deprecated annotation
23672986634,Improve speed of variant annotation
23497477929,'org.springframework.security.config.annotation.web.configuration.WebSecurityConfigurerAdapter' is deprecated 
21133830085,proposal: encoding/xml: Keep the annotation after do xml.Unmarshal
21414658574,x/pkgsite:  why non-struct variable cannot support annotate?
21222362983,"Update ""annotationProcessor ""com.google.dagger:dagger-compiler: 2.12"" to any version is getting an error"
21493355893,@AndroidEntryPoint-annotated classes cannot have type parameters.
21055025623,"Rust should respect ""private"" annotations"
21385836117,Cannot annotate `.bfbs` generated with `--bfbs-filenames {path}` option 
21285925573,protoc-gen-openapi openapiv3 annotation not work
21393423886,"A question about using ""openapiv3/annotations.proto"" to generate yaml"
21520167939,[Proposal] Define static arguments using typing annotations
21248241881,[hands] - Reverse hand side annotation
21319927356,Pytype incorrectly ignoring TypedDict variable type annotations
21346547141,TypeVar not in scope when importing __future__.annotations
21095202960,streaming annotation to storage: should store the annotation results in GCS failed
20816444571,Testing of annotations and custom sections
20673384016,"Hello, what annotation tool is used to generate DBNet data set?"
20961508194,"Provide ""InfoBox"" annotations as param comments"
20559808106,ingress-nginx annotation-word-blocklist
19770952177,refseq annotation
19997045654,separateannotation not working
19754863393,Create annotation scan for PicoContainer
19680766060,Track tails (or trails) in annotator view
19762479899,Configuring type of attribute with annotations and fluent api
19693359872,KDoc Property annotation not rendered on page of the property
19932357538,Java package annotations
19635865427,Add a `Form` or `TypeForm` type for use with annotations
21772340635,Deployment for services is missing proper prometheus annotations
21787080238,"后台可以接收消息但无法发送消息java.lang.reflect.InvocationTargetException: 'void kotlinx.serialization.PolymorphicSerializer.<init>(kotlin.reflect.KClass, java.lang.annotation.Annotation[])'"
21820798903,"Add @Duplicates(Class declaringType, SourceVersion sinceJavaVersion) annotation so that extension method authors can tag known semantically duplicates methods"
21668901320,Try the annotator of ANTLR4 to share information among event methods
21850493878,Pending go annotations
21583694800,Adding a circle annotation every 100 msec causes significant performance issues
21569562809,Add missing @throws annotations
22627927116,Is this by design - setOnInsert() doesn't deduce @Property annotations
22250258484,Spring annotation on classes is missing
22121903378,No shapely annotations
23502989396,`terraform apply` show diff of empty annotations
23244010688,Hold for logical cluster annotation change
23073605636,Write multi-character annotation mnemnonics
22956459213,Docs: add annotations for operations on our types
24766858471,add type annotations
24822511042,Format term-tracker-item annotations consistently
24815815934,Objectos Code: annotations should be part of a declaration's modifiers
24820458709,documentation: missing `since` annotations
21593231190,Empty array for settings entry disables all other annotations
21672722017,Typo in annotation files
21699441559,"when I try to run test.py,there is something wrong:   Message=[Errno 2] No such file or directory: 'data/coco/annotations/instances_val2017.json'   Source=D:\G\Swin-Transformer-Object-Detection-master\mmdet\datasets\coco.py   StackTrace:   File ""D:\G\Swin-Transformer-Object-Detection-master\mmdet\datasets\coco.py"", line 54, in load_annotations     self.coco = COCO(ann_file)   File ""D:\G\Swin-Transformer-Object-Detection-master\mmdet\datasets\custom.py"", line 87, in __init__ (Current frame)     self.data_infos = self.load_annotations(self.ann_file)   File ""D:\G\Swin-Transformer-Object-Detection-master\mmdet\datasets\builder.py"", line 71, in build_dataset     dataset = build_from_cfg(cfg, DATASETS, default_args)   File ""D:\G\Swin-Transformer-Object-Detection-master\tools\test.py"", line 163, in main     dataset = build_dataset(cfg.data.test),please tell me how to solve it   "
23916682314,Entity types as facets_annotation?
24019090944,Add type annotations to the codebase
23922453077,Tutorial notebook with annotation helper tools
24054001550,one_hot_labels_like raises error when there are 0 annotations
23896282439,ccrcc_wcm_2022 MAF annotation review
23073997711,Incomplete Nullability annotations as well as use of final
22923310290,Could you please share the annotation files of J-HMDB for testing?
22764602644,Intensity of compund in each group in annotated_MS_peaks-cleaned.csv is far from that in raw data
22668825688,why @TenantId must use io.ebean.annotation.Transactional ?
22676174219,Change ebean-querybean annotations from Retention RUNTIME to CLASS
22895216259,"Bump ebean-datasource, ebean-annotation, ebean-types, persistence-api "
